7,8,5,6,2,9,3,4,1
6,1,2,3,5,4,9,7,8
9,4,3,1,7,8,2,5,6
1,9,8,5,3,7,4,6,2
5,6,4,2,8,1,7,9,3
2,3,7,9,4,6,8,1,5
4,2,6,7,1,3,5,8,9
8,5,1,4,9,2,6,3,7
3,7,9,8,6,5,1,2,4
